Title,ID,Published,Updated,Summary,Author,Comments,Journal_Ref,Link,Primary_Category,Categories,DOI,License,Affiliation
Strong Pseudoprimes to Twelve Prime Bases,http://arxiv.org/abs/1509.00864v1,2015-09-02T20:23:07Z,2015-09-02T20:23:07Z,"  Let $\psi_m$ be the smallest strong pseudoprime to the first $m$ prime bases.
This value is known for $1 \leq m \leq 11$. We extend this by finding
$\psi_{12}$ and $\psi_{13}$. We also present an algorithm to find all integers
$n\le B$ that are strong pseudoprimes to the first $m$ prime bases; with a
reasonable heuristic assumption we can show that it takes at most
$B^{2/3+o(1)}$ time.
","['\nJonathan P. Sorenson\n', '\nJonathan Webster\n']",,,http://dx.doi.org/10.1090/mcom/3134,math.NT,"['math.NT', 'cs.DS', 'cs.MS', 'Primary 11Y16, 11Y16, Secondary 11A41, 68W40, 68W10']",10.1090/mcom/3134,,[]
"Complex additive geometric multilevel solvers for Helmholtz equations on
  spacetrees",http://arxiv.org/abs/1508.03954v3,2015-08-17T08:51:04Z,2016-08-30T09:02:27Z,"  We introduce a family of implementations of low order, additive, geometric
multilevel solvers for systems of Helmholtz equations. Both grid spacing and
arithmetics may comprise complex numbers and we thus can apply complex scaling
techniques to the indefinite Helmholtz operator. Our implementations are based
upon the notion of a spacetree and work exclusively with a finite number of
precomputed local element matrices. They are globally matrix-free.
  Combining various relaxation factors with two grid transfer operators allows
us to switch from pure additive multigrid over a hierarchical basis method into
BPX with several multiscale smoothing variants within one code base. Pipelining
allows us to realise a full approximation storage (FAS) scheme within the
additive environment where, amortised, each grid vertex carrying degrees of
freedom is read/written only once per iteration. The codes thus realise a
single-touch policy. Among the features facilitated by matrix-free FAS is
arbitrary dynamic mesh refinement (AMR) for all solver variants. AMR as enabler
for full multigrid (FMG) cycling---the grid unfolds throughout the
computation---allows us to reduce the cost per unknown per order of accuracy.
  The present paper primary contributes towards software realisation and design
questions. Our experiments show that the consolidation of single-touch FAS,
dynamic AMR and vectorisation-friendly, complex scaled, matrix-free FMG cycles
delivers a mature implementation blueprint for solvers for a non-trivial class
of problems such as Helmholtz equations. Besides this validation, we put
particular emphasis on a strict implementation formalism as well as some
implementation correctness proofs.
","['\nBram Reps\n', '\nTobias Weinzierl\n']",,,http://dx.doi.org/10.1145/3054946,cs.MS,['cs.MS'],10.1145/3054946,,[]
"Marathon: An open source software library for the analysis of
  Markov-Chain Monte Carlo algorithms",http://arxiv.org/abs/1508.04740v2,2015-08-19T18:55:18Z,2016-09-14T13:16:04Z,"  In this paper, we consider the Markov-Chain Monte Carlo (MCMC) approach for
random sampling of combinatorial objects. The running time of such an algorithm
depends on the total mixing time of the underlying Markov chain and is unknown
in general. For some Markov chains, upper bounds on this total mixing time
exist but are too large to be applicable in practice. We try to answer the
question, whether the total mixing time is close to its upper bounds, or if
there is a significant gap between them. In doing so, we present the software
library marathon which is designed to support the analysis of MCMC based
sampling algorithms. The main application of this library is to compute
properties of so-called state graphs which represent the structure of Markov
chains. We use marathon to investigate the quality of several bounding methods
on four well-known Markov chains for sampling perfect matchings and bipartite
graph realizations. In a set of experiments, we compute the total mixing time
and several of its bounds for a large number of input instances. We find that
the upper bound gained by the famous canonical path method is several
magnitudes larger than the total mixing time and deteriorates with growing
input size. In contrast, the spectral bound is found to be a precise
approximation of the total mixing time.
","['\nSteffen Rechner\n', '\nAnnabell Berger\n']",,,http://dx.doi.org/10.1371/journal.pone.0147935,cs.DM,"['cs.DM', 'cs.MS']",10.1371/journal.pone.0147935,,[]
Non-Metric Space Library Manual,http://arxiv.org/abs/1508.05470v4,2015-08-22T04:43:36Z,2019-06-07T00:49:39Z,"  This document covers a library for fast similarity (k-NN)search. It describes
only search methods and distances (spaces). Details about building, installing,
Python bindings can be found
online:https://github.com/searchivarius/nmslib/tree/v1.8/. Even though the
library contains a variety of exact metric-space access methods, our main focus
is on more generic and approximate search methods, in particular, on methods
for non-metric spaces. NMSLIB is possibly the first library with a principled
support for non-metric space searching.
","['\nBilegsaikhan Naidan\n', '\nLeonid Boytsov\n', '\nYury Malkov\n', '\nDavid Novak\n']",Methodology paper,,http://arxiv.org/abs/1508.05470v4,cs.MS,"['cs.MS', 'cs.IR']",,,[]
Support for Non-conformal Meshes in PETSc's DMPlex Interface,http://arxiv.org/abs/1508.02470v1,2015-08-11T02:06:01Z,2015-08-11T02:06:01Z,"  PETSc's DMPlex interface for unstructured meshes has been extended to support
non-conformal meshes. The topological construct that DMPlex implements---the
CW-complex---is by definition conformal, so representing non- conformal meshes
in a way that hides complexity requires careful attention to the interface
between DMPlex and numerical methods such as the finite element method. Our
approach---which combines a tree structure for subset- superset relationships
and a ""reference tree"" describing the types of non-conformal
interfaces---allows finite element code written for conformal meshes to extend
automatically: in particular, all ""hanging-node"" constraint calculations are
handled behind the scenes. We give example code demonstrating the use of this
extension, and use it to convert forests of quadtrees and forests of octrees
from the p4est library to DMPlex meshes.
","['\nTobin Isaac\n', '\nMatthew G. Knepley\n']","16 pages, 13 figures, 5 code examples",,http://arxiv.org/abs/1508.02470v1,cs.MS,['cs.MS'],,,[]
JuMP: A Modeling Language for Mathematical Optimization,http://arxiv.org/abs/1508.01982v3,2015-08-09T03:55:19Z,2016-08-15T04:27:52Z,"  JuMP is an open-source modeling language that allows users to express a wide
range of optimization problems (linear, mixed-integer, quadratic,
conic-quadratic, semidefinite, and nonlinear) in a high-level, algebraic
syntax. JuMP takes advantage of advanced features of the Julia programming
language to offer unique functionality while achieving performance on par with
commercial modeling tools for standard tasks. In this work we will provide
benchmarks, present the novel aspects of the implementation, and discuss how
JuMP can be extended to new problem classes and composed with state-of-the-art
tools for visualization and interactivity.
","['\nIain Dunning\n', '\nJoey Huchette\n', '\nMiles Lubin\n']",,,http://dx.doi.org/10.1137/15M1020575,math.OC,"['math.OC', 'cs.MS']",10.1137/15M1020575,,[]
Using the VBARMS method in parallel computing,http://arxiv.org/abs/1508.02219v1,2015-08-10T12:26:49Z,2015-08-10T12:26:49Z,"  The paper describes an improved parallel MPI-based implementation of VBARMS,
a variable block variant of the pARMS preconditioner proposed by Li,~Saad and
Sosonkina [NLAA, 2003] for solving general nonsymmetric linear systems. The
parallel VBARMS solver can detect automatically exact or approximate dense
structures in the linear system, and exploits this information to achieve
improved reliability and increased throughput during the factorization. A novel
graph compression algorithm is discussed that finds these approximate dense
blocks structures and requires only one simple to use parameter. A complete
study of the numerical and parallel performance of parallel VBARMS is presented
for the analysis of large turbulent Navier-Stokes equations on a suite of
three-dimensional test cases.
","['\nBruno Carpentieri\n', '\nJia Liao\n', '\nMasha Sosonkina\n', '\nAldo Bonfiglioli\n']",,,http://arxiv.org/abs/1508.02219v1,math.NA,"['math.NA', 'cs.MA', 'cs.MS']",,,[]
"Computing accurate Horner form approximations to special functions in
  finite precision arithmetic",http://arxiv.org/abs/1508.03211v1,2015-08-13T13:42:35Z,2015-08-13T13:42:35Z,"  In various applications, computers are required to compute approximations to
univariate elementary and special functions such as $\exp$ and $\arctan$ to
modest accuracy. This paper proposes a new heuristic for automating the design
of such implementations. This heuristic takes a certain restricted
specification of program structure and the desired error properties as input
and takes explicit account of roundoff error during evaluation.
",['\nTor G. J. Myklebust\n'],"10 pages, 6 figures",,http://arxiv.org/abs/1508.03211v1,cs.NA,"['cs.NA', 'cs.MS', 'math.NA', '33F05', 'G.1.2']",,,[]
Accelerating R with high performance linear algebra libraries,http://arxiv.org/abs/1508.00688v1,2015-08-04T07:25:56Z,2015-08-04T07:25:56Z,"  Linear algebra routines are basic building blocks for the statistical
software. In this paper we analyzed how can we can improve R performance for
matrix computations. We benchmarked few matrix operations using the standard
linear algebra libraries included in the R distribution and high performance
libraries like OpenBLAS, GotoBLAS and MKL. Our tests showed the the best
results are obtained with the MKL library, the other two libraries having
similar performances, but lower than MKL
","['\nBogdan Oancea\n', '\nTudorel Andrei\n', '\nRaluca Mariana Dragoescu\n']",,"Romanian Statistical Review, No. 3, 2015, pp. 109-117",http://arxiv.org/abs/1508.00688v1,cs.MS,"['cs.MS', '68N99', 'H.3.4']",,,[]
"GHOST: Building blocks for high performance sparse linear algebra on
  heterogeneous systems",http://arxiv.org/abs/1507.08101v3,2015-07-29T11:08:57Z,2016-02-15T12:28:41Z,"  While many of the architectural details of future exascale-class high
performance computer systems are still a matter of intense research, there
appears to be a general consensus that they will be strongly heterogeneous,
featuring ""standard"" as well as ""accelerated"" resources. Today, such resources
are available as multicore processors, graphics processing units (GPUs), and
other accelerators such as the Intel Xeon Phi. Any software infrastructure that
claims usefulness for such environments must be able to meet their inherent
challenges: massive multi-level parallelism, topology, asynchronicity, and
abstraction. The ""General, Hybrid, and Optimized Sparse Toolkit"" (GHOST) is a
collection of building blocks that targets algorithms dealing with sparse
matrix representations on current and future large-scale systems. It implements
the ""MPI+X"" paradigm, has a pure C interface, and provides hybrid-parallel
numerical kernels, intelligent resource management, and truly heterogeneous
parallelism for multicore CPUs, Nvidia GPUs, and the Intel Xeon Phi. We
describe the details of its design with respect to the challenges posed by
modern heterogeneous supercomputers and recent algorithmic developments.
Implementation details which are indispensable for achieving high efficiency
are pointed out and their necessity is justified by performance measurements or
predictions based on performance models. The library code and several
applications are available as open source. We also provide instructions on how
to make use of GHOST in existing software packages, together with a case study
which demonstrates the applicability and performance of GHOST as a component
within a larger software stack.
","['\nMoritz Kreutzer\n', '\nJonas Thies\n', '\nMelven Röhrig-Zöllner\n', '\nAndreas Pieper\n', '\nFaisal Shahzad\n', '\nMartin Galgon\n', '\nAchim Basermann\n', '\nHolger Fehske\n', '\nGeorg Hager\n', '\nGerhard Wellein\n']","32 pages, 11 figures",,http://dx.doi.org/10.1007/s10766-016-0464-z,cs.DC,"['cs.DC', 'cs.MS']",10.1007/s10766-016-0464-z,,[]
"Graphulo Implementation of Server-Side Sparse Matrix Multiply in the
  Accumulo Database",http://arxiv.org/abs/1507.01066v2,2015-07-04T05:20:22Z,2015-08-30T05:47:18Z,"  The Apache Accumulo database excels at distributed storage and indexing and
is ideally suited for storing graph data. Many big data analytics compute on
graph data and persist their results back to the database. These graph
calculations are often best performed inside the database server. The GraphBLAS
standard provides a compact and efficient basis for a wide range of graph
applications through a small number of sparse matrix operations. In this
article, we implement GraphBLAS sparse matrix multiplication server-side by
leveraging Accumulo's native, high-performance iterators. We compare the
mathematics and performance of inner and outer product implementations, and
show how an outer product implementation achieves optimal performance near
Accumulo's peak write rate. We offer our work as a core component to the
Graphulo library that will deliver matrix math primitives for graph analytics
within Accumulo.
","['\nDylan Hutchison\n', '\nJeremy Kepner\n', '\nVijay Gadepally\n', '\nAdam Fuchs\n']",To be presented at IEEE HPEC 2015: http://www.ieee-hpec.org/,,http://dx.doi.org/10.1109/HPEC.2015.7322448,cs.DB,"['cs.DB', 'cs.DC', 'cs.MS']",10.1109/HPEC.2015.7322448,,[]
"MADNESS: A Multiresolution, Adaptive Numerical Environment for
  Scientific Simulation",http://arxiv.org/abs/1507.01888v1,2015-07-05T15:32:13Z,2015-07-05T15:32:13Z,"  MADNESS (multiresolution adaptive numerical environment for scientific
simulation) is a high-level software environment for solving integral and
differential equations in many dimensions that uses adaptive and fast harmonic
analysis methods with guaranteed precision based on multiresolution analysis
and separated representations. Underpinning the numerical capabilities is a
powerful petascale parallel programming environment that aims to increase both
programmer productivity and code scalability. This paper describes the features
and capabilities of MADNESS and briefly discusses some current applications in
chemistry and several areas of physics.
","['\nRobert J. Harrison\n', '\nGregory Beylkin\n', '\nFlorian A. Bischoff\n', '\nJustus A. Calvin\n', '\nGeorge I. Fann\n', '\nJacob Fosso-Tande\n', '\nDiego Galindo\n', '\nJeff R. Hammond\n', '\nRebecca Hartman-Baker\n', '\nJudith C. Hill\n', '\nJun Jia\n', '\nJakob S. Kottmann\n', '\nM-J. Yvonne Ou\n', '\nLaura E. Ratcliff\n', '\nMatthew G. Reuter\n', '\nAdam C. Richie-Halford\n', '\nNichols A. Romero\n', '\nHideo Sekino\n', '\nWilliam A. Shelton\n', '\nBryan E. Sundahl\n', '\nW. Scott Thornton\n', '\nEdward F. Valeev\n', '\nÁlvaro Vázquez-Mayagoitia\n', '\nNicholas Vence\n', '\nYukina Yokoi\n']",,"SIAM SISC 38, S123-S142 (2016)",http://dx.doi.org/10.1137/15M1026171,cs.MS,"['cs.MS', 'cs.CE', 'math.NA']",10.1137/15M1026171,,[]
"GenASiS Basics: Object-oriented utilitarian functionality for
  large-scale physics simulations (Version 4)",http://arxiv.org/abs/1507.02506v4,2015-07-09T13:38:55Z,2023-06-12T15:15:32Z,"  GenASiS Basics provides modern Fortran classes furnishing extensible
object-oriented utilitarian functionality for large-scale physics simulations
on distributed memory supercomputers. This functionality includes physical
units and constants; display to the screen or standard output device; message
passing; I/O to disk; and runtime parameter management and usage statistics.
This revision -- Version 4 of GenASiS Basics -- includes a name change and
additions to functionality, including the facilitation of direct communication
between GPUs.
","['\nReuben D. Budiardja\n', '\nChristian Y. Cardall\n']","The first Journal Reference and DOI are for the original publication
  (v1 on this archive). The second and subsequent Journal References and DOIs
  are for a New Version Announcements (successive versions on this archive)","Computer Physics Communications 196, 506 (2015); 214, 247 (2017);
  244, 483 (2019); 281, 108505 (2022)",http://dx.doi.org/10.1016/j.cpc.2015.06.001,astro-ph.IM,"['astro-ph.IM', 'cs.MS', 'physics.comp-ph']","10.1016/j.cpc.2015.06.001 10.1016/j.cpc.2016.12.019
  10.1016/j.cpc.2019.05.014 10.1016/j.cpc.2022.108505",,[]
Efficient mesh management in Firedrake using PETSc-DMPlex,http://arxiv.org/abs/1506.07749v1,2015-06-25T13:42:29Z,2015-06-25T13:42:29Z,"  The use of composable abstractions allows the application of new and
established algorithms to a wide range of problems while automatically
inheriting the benefits of well-known performance optimisations. This work
highlights the composition of the PETSc DMPlex domain topology abstraction with
the Firedrake automated finite element system to create a PDE solving
environment that combines expressiveness, flexibility and high performance. We
describe how Firedrake utilises DMPlex to provide the indirection maps required
for finite element assembly, while supporting various mesh input formats and
runtime domain decomposition. In particular, we describe how DMPlex and its
accompanying data structures allow the generic creation of user-defined
discretisations, while utilising data layout optimisations that improve cache
coherency and ensure overlapped communication during assembly computation.
","['\nMichael Lange\n', '\nLawrence Mitchell\n', '\nMatthew G. Knepley\n', '\nGerard J. Gorman\n']","12 pages, 6 figures, submitted to SISC CSE Special Issue",SIAM Journal on Scientific Computing 38(5):S143-S155 (2016),http://dx.doi.org/10.1137/15M1026092,cs.MS,['cs.MS'],10.1137/15M1026092,,[]
pyMOR - Generic Algorithms and Interfaces for Model Order Reduction,http://arxiv.org/abs/1506.07094v3,2015-06-23T17:08:59Z,2016-03-31T10:10:11Z,"  Reduced basis methods are projection-based model order reduction techniques
for reducing the computational complexity of solving parametrized partial
differential equation problems. In this work we discuss the design of pyMOR, a
freely available software library of model order reduction algorithms, in
particular reduced basis methods, implemented with the Python programming
language. As its main design feature, all reduction algorithms in pyMOR are
implemented generically via operations on well-defined vector array, operator
and discretization interface classes. This allows for an easy integration with
existing open-source high-performance partial differential equation solvers
without adding any model reduction specific code to these solvers. Besides an
in-depth discussion of pyMOR's design philosophy and architecture, we present
several benchmark results and numerical examples showing the feasibility of our
approach.
","['\nRené Milk\n', '\nStephan Rave\n', '\nFelix Schindler\n']",,"SIAM J. Sci. Comput., 38 (2016), pp. S194-S216",http://dx.doi.org/10.1137/15M1026614,cs.MS,"['cs.MS', 'math.NA', '35-04, 35J20, 35L03, 65-04, 65N30, 65Y05, 68N01']",10.1137/15M1026614,,[]
"A Java Implementation of the SGA, UMDA, ECGA, and HBOA",http://arxiv.org/abs/1506.07980v1,2015-06-26T07:44:38Z,2015-06-26T07:44:38Z,"  The Simple Genetic Algorithm, the Univariate Marginal Distribution Algorithm,
the Extended Compact Genetic Algorithm, and the Hierarchical Bayesian
Optimization Algorithm are all well known Evolutionary Algorithms.
  In this report we present a Java implementation of these four algorithms with
detailed instructions on how to use each of them to solve a given set of
optimization problems. Additionally, it is explained how to implement and
integrate new problems within the provided set. The source and binary files of
the Java implementations are available for free download at
https://github.com/JoseCPereira/2015EvolutionaryAlgorithmsJava.
","['\nJosé C. Pereira\n', '\nFernando G. Lobo\n']",6 pages,,http://arxiv.org/abs/1506.07980v1,cs.NE,"['cs.NE', 'cs.MS', 'I.2.8']",,,[]
A Java Implementation of Parameter-less Evolutionary Algorithms,http://arxiv.org/abs/1506.08694v1,2015-06-26T07:53:57Z,2015-06-26T07:53:57Z,"  The Parameter-less Genetic Algorithm was first presented by Harik and Lobo in
1999 as an alternative to the usual trial-and-error method of finding, for each
given problem, an acceptable set-up of the parameter values of the genetic
algorithm. Since then, the same strategy has been successfully applied to
create parameter-less versions of other population-based search algorithms such
as the Extended Compact Genetic Algorithm and the Hierarchical Bayesian
Optimization Algorithm. This report describes a Java implementation,
Parameter-less Evolutionary Algorithm (P-EAJava), that integrates several
parameter-less evolutionary algorithms into a single platform. Along with a
brief description of P-EAJava, we also provide detailed instructions on how to
use it, how to implement new problems, and how to generate new parameter-less
versions of evolutionary algorithms.
  At present time, P-EAJava already includes parameter-less versions of the
Simple Genetic Algorithm, the Extended Compact Genetic Algorithm, the
Univariate Marginal Distribution Algorithm, and the Hierarchical Bayesian
Optimization Algorithm. The source and binary files of the Java implementation
of P-EAJava are available for free download at
https://github.com/JoseCPereira/2015ParameterlessEvolutionaryAlgorithmsJava.
","['\nJosé C. Pereira\n', '\nFernando G. Lobo\n']",12 pages. arXiv admin note: text overlap with arXiv:1506.07980,,http://arxiv.org/abs/1506.08694v1,cs.MS,"['cs.MS', 'cs.NE', 'I.2.8']",,,[]
Java Implementation of a Parameter-less Evolutionary Portfolio,http://arxiv.org/abs/1506.08867v1,2015-06-26T07:58:32Z,2015-06-26T07:58:32Z,"  The Java implementation of a portfolio of parameter-less evolutionary
algorithms is presented. The Parameter-less Evolutionary Portfolio implements a
heuristic that performs adaptive selection of parameter-less evolutionary
algorithms in accordance with performance criteria that are measured during
running time. At present time, the portfolio includes three parameter-less
evolutionary algorithms: Parameter-less Univariate Marginal Distribution
Algorithm, Parameter-less Extended Compact Genetic Algorithm, and
Parameter-less Hierarchical Bayesian Optimization Algorithm. Initial
experiments showed that the parameter-less portfolio can solve various classes
of problems without the need for any prior parameter setting technique and with
an increase in computational effort that can be considered acceptable.
","['\nJosé C. Pereira\n', '\nFernando G. Lobo\n']","7 pages. arXiv admin note: substantial text overlap with
  arXiv:1506.08694, arXiv:1506.07980",,http://arxiv.org/abs/1506.08867v1,cs.MS,"['cs.MS', 'cs.NE', 'I.2.8']",,,[]
"Trigger detection for adaptive scientific workflows using percentile
  sampling",http://arxiv.org/abs/1506.08258v1,2015-06-27T04:34:26Z,2015-06-27T04:34:26Z,"  Increasing complexity of scientific simulations and HPC architectures are
driving the need for adaptive workflows, where the composition and execution of
computational and data manipulation steps dynamically depend on the
evolutionary state of the simulation itself. Consider for example, the
frequency of data storage. Critical phases of the simulation should be captured
with high frequency and with high fidelity for post-analysis, however we cannot
afford to retain the same frequency for the full simulation due to the high
cost of data movement. We can instead look for triggers, indicators that the
simulation will be entering a critical phase and adapt the workflow
accordingly.
  We present a method for detecting triggers and demonstrate its use in direct
numerical simulations of turbulent combustion using S3D. We show that chemical
explosive mode analysis (CEMA) can be used to devise a noise-tolerant indicator
for rapid increase in heat release. However, exhaustive computation of CEMA
values dominates the total simulation, thus is prohibitively expensive. To
overcome this bottleneck, we propose a quantile-sampling approach. Our
algorithm comes with provable error/confidence bounds, as a function of the
number of samples. Most importantly, the number of samples is independent of
the problem size, thus our proposed algorithm offers perfect scalability. Our
experiments on homogeneous charge compression ignition (HCCI) and reactivity
controlled compression ignition (RCCI) simulations show that the proposed
method can detect rapid increases in heat release, and its computational
overhead is negligible. Our results will be used for dynamic workflow decisions
about data storage and mesh resolution in future combustion simulations.
Proposed framework is generalizable and we detail how it could be applied to a
broad class of scientific simulation workflows.
","['\nJanine C. Bennett\n', '\nAnkit Bhagatwala\n', '\nJacqueline H. Chen\n', '\nC. Seshadhri\n', '\nAli Pinar\n', '\nMaher Salloum\n']",,,http://arxiv.org/abs/1506.08258v1,cs.CE,"['cs.CE', 'cs.DC', 'cs.MS']",,,[]
"Architecture-Aware Configuration and Scheduling of Matrix Multiplication
  on Asymmetric Multicore Processors",http://arxiv.org/abs/1506.08988v1,2015-06-30T08:35:15Z,2015-06-30T08:35:15Z,"  Asymmetric multicore processors (AMPs) have recently emerged as an appealing
technology for severely energy-constrained environments, especially in mobile
appliances where heterogeneity in applications is mainstream. In addition,
given the growing interest for low-power high performance computing, this type
of architectures is also being investigated as a means to improve the
throughput-per-Watt of complex scientific applications.
  In this paper, we design and embed several architecture-aware optimizations
into a multi-threaded general matrix multiplication (gemm), a key operation of
the BLAS, in order to obtain a high performance implementation for ARM
big.LITTLE AMPs. Our solution is based on the reference implementation of gemm
in the BLIS library, and integrates a cache-aware configuration as well as
asymmetric--static and dynamic scheduling strategies that carefully tune and
distribute the operation's micro-kernels among the big and LITTLE cores of the
target processor. The experimental results on a Samsung Exynos 5422, a
system-on-chip with ARM Cortex-A15 and Cortex-A7 clusters that implements the
big.LITTLE model, expose that our cache-aware versions of gemm with asymmetric
scheduling attain important gains in performance with respect to its
architecture-oblivious counterparts while exploiting all the resources of the
AMP to deliver considerable energy efficiency.
","['\nSandra Catalán\n', '\nFrancisco D. Igual\n', '\nRafael Mayo\n', '\nRafael Rodríguez-Sánchez\n', '\nEnrique S. Quintana-Ortí\n']",,,http://arxiv.org/abs/1506.08988v1,cs.PF,"['cs.PF', 'cs.DC', 'cs.MS', 'cs.NA']",,,[]
"The Peano software - parallel, automaton-based, dynamically adaptive
  grid traversals",http://arxiv.org/abs/1506.04496v6,2015-06-15T07:33:41Z,2018-12-02T15:58:43Z,"  We discuss the design decisions, design alternatives and rationale behind the
third generation of Peano, a framework for dynamically adaptive Cartesian
meshes derived from spacetrees. Peano ties the mesh traversal to the mesh
storage and supports only one element-wise traversal order resulting from
space-filling curves. The user is not free to choose a traversal order herself.
The traversal can exploit regular grid subregions and shared memory as well as
distributed memory systems with almost no modifications to a serial application
code. We formalize the software design by means of two interacting
automata---one automaton for the multiscale grid traversal and one for the
application-specific algorithmic steps. This yields a callback-based
programming paradigm. We further sketch the supported application types and the
two data storage schemes realized, before we detail high-performance computing
aspects and lessons learned. Special emphasis is put on observations regarding
the used programming idioms and algorithmic concepts. This transforms our
report from a ""one way to implement things"" code description into a generic
discussion and summary of some alternatives, rationale and design decisions to
be made for any tree-based adaptive mesh refinement software.
",['\nTobias Weinzierl\n'],,"ACM Transactions on Mathematical Software, 2019",http://dx.doi.org/10.1145/3319797,cs.MS,['cs.MS'],10.1145/3319797,,[]
"Encog: Library of Interchangeable Machine Learning Models for Java and
  C#",http://arxiv.org/abs/1506.04776v1,2015-06-15T21:20:06Z,2015-06-15T21:20:06Z,"  This paper introduces the Encog library for Java and C#, a scalable,
adaptable, multiplatform machine learning framework that was 1st released in
2008. Encog allows a variety of machine learning models to be applied to
datasets using regression, classification, and clustering. Various supported
machine learning models can be used interchangeably with minimal recoding.
Encog uses efficient multithreaded code to reduce training time by exploiting
modern multicore processors. The current version of Encog can be downloaded
from http://www.encog.org.
",['\nJeff Heaton\n'],,,http://arxiv.org/abs/1506.04776v1,cs.MS,"['cs.MS', 'cs.LG', '68T01', 'I.2']",,,[]
A fast exact simulation method for a class of Markov jump processes,http://arxiv.org/abs/1506.04802v2,2015-06-16T00:10:16Z,2015-10-22T22:09:30Z,"  A new method of the stochastic simulation algorithm (SSA), named the
Hashing-Leaping method (HLM), for exact simulations of a class of Markov jump
processes, is presented in this paper. The HLM has a conditional constant
computational cost per event, which is independent of the number of exponential
clocks in the Markov process. The main idea of the HLM is to repeatedly
implement a hash-table-like bucket sort algorithm for all times of occurrence
covered by a time step with length $\tau$. This paper serves as an introduction
to this new SSA method. We introduce the method, demonstrate its
implementation, analyze its properties, and compare its performance with three
other commonly used SSA methods in four examples. Our performance tests and CPU
operation statistics show certain advantage of the HLM for large scale
problems.
","['\nYao Li\n', '\nLili Hu\n']",The reviewers' comments are addressed in the new version,,http://arxiv.org/abs/1506.04802v2,math.NA,"['math.NA', 'cs.MS', '60J22, 65C05, 65C40']",,,[]
"Asynchronous processing of Coq documents: from the kernel up to the user
  interface",http://arxiv.org/abs/1506.05605v1,2015-06-18T09:47:41Z,2015-06-18T09:47:41Z,"  The work described in this paper improves the reactivity of the Coq system by
completely redesigning the way it processes a formal document. By subdividing
such work into independent tasks the system can give precedence to the ones of
immediate interest for the user and postpones the others. On the user side, a
modern interface based on the PIDE middleware aggregates and present in a
consistent way the output of the prover. Finally postponed tasks are processed
exploiting modern, parallel, hardware to offer better scalability.
","['\nBruno Barras\nSPECFUN\n', '\nCarst Tankink\nSPECFUN\n', '\nEnrico Tassi\nMARELLE\n']","in Proceedings of ITP, Aug 2015, Nanjing, China",,http://arxiv.org/abs/1506.05605v1,cs.LO,"['cs.LO', 'cs.MS']",,,"['SPECFUN', 'SPECFUN', 'MARELLE']"
"GRINS: A Multiphysics Framework Based on the libMesh Finite Element
  Library",http://arxiv.org/abs/1506.06102v1,2015-06-19T18:04:01Z,2015-06-19T18:04:01Z,"  The progression of scientific computing resources has enabled the numerical
approximation of mathematical models describing complex physical phenomena. A
significant portion of researcher time is typically dedicated to the
development of software to compute the numerical solutions. This work describes
a flexible C++ software framework, built on the libMesh finite element library,
designed to alleviate developer burden and provide easy access to modern
computational algorithms, including quantity-of-interest-driven parallel
adaptive mesh refinement on unstructured grids and adjoint-based sensitivities.
Other software environments are highlighted and the current work motivated; in
particular, the present work is an attempt to balance software infrastructure
and user flexibility. The applicable class of problems and design of the
software components is discussed in detail. Several examples demonstrate the
effectiveness of the design, including applications that incorporate
uncertainty. Current and planned developments are discussed.
","['\nPaul T. Bauman\n', '\nRoy H. Stogner\n']",Submitted to SISC CSE Special Issue,,http://arxiv.org/abs/1506.06102v1,cs.MS,"['cs.MS', 'cs.CE']",,,[]
Resilience for Multigrid Software at the Extreme Scale,http://arxiv.org/abs/1506.06185v1,2015-06-20T00:03:16Z,2015-06-20T00:03:16Z,"  Fault tolerant algorithms for the numerical approximation of elliptic partial
differential equations on modern supercomputers play a more and more important
role in the future design of exa-scale enabled iterative solvers. Here, we
combine domain partitioning with highly scalable geometric multigrid schemes to
obtain fast and fault-robust solvers in three dimensions. The recovery strategy
is based on a hierarchical hybrid concept where the values on lower dimensional
primitives such as faces are stored redundantly and thus can be recovered
easily in case of a failure. The lost volume unknowns in the faulty region are
re-computed approximately with multigrid cycles by solving a local Dirichlet
problem on the faulty subdomain. Different strategies are compared and
evaluated with respect to performance, computational cost, and speed up.
Especially effective are strategies in which the local recovery in the faulty
region is executed in parallel with global solves and when the local recovery
is additionally accelerated. This results in an asynchronous multigrid
iteration that can fully compensate faults. Excellent parallel performance on a
current peta-scale system is demonstrated.
","['\nMarkus Huber\n', '\nBjörn Gmeiner\n', '\nUlrich Rüde\n', '\nBarbara Wohlmuth\n']",,,http://arxiv.org/abs/1506.06185v1,cs.MS,"['cs.MS', 'cs.NA', '65N55, 65Y05, 68Q85']",,,[]
